0.6070866141732283, 0.05524861878452825
0.8708661417322835, 0.5248618784530397
0.9157480314960629, 1.0497237569060776
0.9369422572178479, 1.5484960098219762
0.9533464566929135, 2.0089011663597294
0.9664698162729659, 2.5460405156537753
0.9801399825021873, 3.0064456721915285
0.9888888888888889, 3.5244014732965
0.999825021872266, 4.061540822590548
1.00748031496063, 4.521945979128299
1.0140419947506563, 5.078268876611418
1.0216972878390203, 5.538674033149173
1.0271653543307087, 6.0374462860650695
1.0315398075240596, 6.574585635359117
1.0359142607174103, 7.073357888275016
1.0397419072615923, 7.5721301411909145
1.0430227471566054, 8.090085942295888
1.045209973753281, 8.569674647022714
1.045209973753281, 9.10681399631676
1.044663167104112, 9.567219152854513
1.0309930008748907, 10.065991405770411
1.0047462817147856, 10.603130755064456
1.003105861767279, 11.082719459791283
1.000371828521435, 11.600675260896256
1.0009186351706036, 12.118631062001228
1.0009186351706036, 12.559852670349908
1.0009186351706036, 13.058624923265807
0.999825021872266, 13.595764272559853
0.999825021872266, 14.094536525475752
0.999825021872266, 14.631675874769797
